	SRR7359524	SRR7359523	SRR7359522	SRR7359521	SRR7359528	SRR7359527	SRR7359526	SRR7359525
peak_100838	0	0	0	0	0	0	0	0.659955311222994
peak_100839	0	0	0	0	0	0	0.717594443942245	0
peak_10084	0	0	0	0	0	0.776145176973932	0	0
peak_100840	0	0	0	0	0	0	1.43518888788449	0
peak_100841	0	0	0	0	0	0	0.717594443942245	0
peak_100842	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100843	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100844	0	0	0	0	0	2.3284355309218	0	0
peak_100845	0	0	0	0	0	0.776145176973932	0	0
peak_100846	0	0	0	0	0	0.776145176973932	0	0
peak_100847	0	0	0	0	0	0.776145176973932	0	0
peak_100848	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100849	0	0	0	0	0	0	0.717594443942245	0
peak_10085	0	0	0	0	0	0	0	1.31991062244599
peak_100850	0	0	0	0	0	0	0.717594443942245	0
peak_100851	0	0	0	0	0	0.776145176973932	0	0
peak_100852	0	0	0	0	0	0	0	0.659955311222994
peak_100853	0	0	0	0	0	0	0	0.659955311222994
peak_100854	0	0	0	0	0	0	0.717594443942245	0
peak_100855	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100856	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_100857	0	0	0	0	0	0.776145176973932	0	0
peak_100858	0	0	0	0	0	0.776145176973932	0	0
peak_100859	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_10086	0	0	0	0	0	0	0	0.659955311222994
peak_100860	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_100861	0	0	1.49556127951153	1.4580111421633	0	0.776145176973932	0	0
peak_100862	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_100863	0.919198308727221	0	0	0	0	3.10458070789573	0	0
peak_100864	0	0	0	0	0	0.776145176973932	0	0
peak_100865	0	0	0	0	0	0	0.717594443942245	0
peak_100866	0	0	0	0	0	0	0.717594443942245	0
peak_100867	0	0	0	0	0	0.776145176973932	0	0
peak_100868	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_100869	0	0	0	0	0	0	0	0
peak_10087	0	0	0	0	0	2.3284355309218	0	0
peak_100870	0	0	0	1.4580111421633	0.921147873931724	0	0	0
peak_100871	0	0	0	0	0	0.776145176973932	0	0
peak_100872	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_100873	0	0	0	0	0	1.55229035394786	0	0
peak_100874	0	0	0	0	0	0	1.43518888788449	0
peak_100875	0	0	0	0	0	0.776145176973932	0	0
peak_100876	0	0	0	0	0	0.776145176973932	0	0
peak_100877	0	0	0	0	0	0.776145176973932	0	0
peak_100878	0	0	0	0	0	0	0.717594443942245	0
peak_100879	0	0	0	0	0	0.776145176973932	0	0
peak_10088	0	0	0	0	0	0.776145176973932	0	0
peak_100880	0	0	0	0	0	0.776145176973932	0	0
peak_100881	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_100882	0	0	0	0	0	0	0	0.659955311222994
peak_100883	0	0	0	0	0	0	0	0.659955311222994
peak_100884	0	0	0	0	0	0	0.717594443942245	0
peak_100885	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_100886	0	0	0	0	0	0	0.717594443942245	0
peak_100887	0	0	0	0	0	0.776145176973932	0	0
peak_100888	0	0	0	0	0	0	0.717594443942245	0
peak_100889	0	0	0	0	0	0	0	0.659955311222994
peak_10089	0	0	0	4.37403342648991	0.921147873931724	1.55229035394786	0	0
peak_100890	0	0	0	0	0	0	0	0.659955311222994
peak_100891	0	0	0	0	0	0	0	0.659955311222994
peak_100892	0	0	0	0	0	0.776145176973932	0	0
peak_100893	0	0	0	0	0	0	0.717594443942245	0
peak_100894	0	0	0	0	0	0	0.717594443942245	0
peak_100895	0	0	0	0	0	0.776145176973932	0	0
peak_100896	0	0	0	1.4580111421633	0	0	1.43518888788449	0
peak_100897	0	0	0	0	0	0	0	0.659955311222994
peak_100898	0	0	0	0	1.84229574786345	0	0	0
peak_100899	0	0	1.49556127951153	0	0	0	0	0.659955311222994
peak_1009	0	0	0	0	0	0.776145176973932	0	0
peak_10090	0	0	0	0	0	0	0	0
peak_100900	0	0	0	0	0	0.776145176973932	0	0
peak_100901	0	0	0	0	0	0	0.717594443942245	0
peak_100902	0	0	0	0	0	0	0.717594443942245	0
peak_100903	0	0	0	0	0	0	0	0.659955311222994
peak_100904	0	0	0	0	0	0	0	0.659955311222994
peak_100905	0	0	0	0	0	0.776145176973932	0	0
peak_100906	0	0	0	0	0.921147873931724	1.55229035394786	0	0
peak_100907	0	0	0	0	0	0.776145176973932	0	0
peak_100908	0	0	0	0	0	0.776145176973932	0	0
peak_100909	0	0	0	0	0	0.776145176973932	0	0
peak_10091	0	0	0	0	0	0	0	0
peak_100910	0.919198308727221	0	0	0	0	0	0.717594443942245	0
peak_100911	0	0	0	0	0	0	0	0.659955311222994
peak_100912	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_100913	0	0	0	0	0	0.776145176973932	0	0
peak_100914	0	0	0	0	0	0.776145176973932	0	0.659955311222994
peak_100915	0	0	0	0	0	0.776145176973932	0	0
peak_100916	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_100917	0	0	0	0	0	0.776145176973932	0	0
peak_100918	0	0	0	0	0	0	0	0.659955311222994
peak_100919	0	0	0	0	0	0.776145176973932	0	0
peak_10092	0.919198308727221	0	0	2.91602228432661	1.84229574786345	0	0.717594443942245	1.31991062244599
peak_100920	0	0	0	0	0	0	0	0.659955311222994
peak_100921	0	0	0	0	0	0	0.717594443942245	0
peak_100922	0	0	0	0	0	0	0	0.659955311222994
peak_100923	0	0	0	0	0	0	1.43518888788449	0
peak_100924	0	0	0	0	0	0.776145176973932	0	0
peak_100925	0	0	0	0	0	2.3284355309218	0	0
peak_100926	0	0	0	0	0	0	0.717594443942245	0
peak_100927	0	0	0	0	0	0.776145176973932	0	0
peak_100928	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_100929	0	0	0	0	0	0	0.717594443942245	0
peak_10093	0.919198308727221	2.35834994462003	1.49556127951153	4.37403342648991	0.921147873931724	0.776145176973932	3.58797221971122	1.97986593366898
peak_100930	0	0	0	0	0	0.776145176973932	0	0
peak_100931	0	0	0	0	0	0.776145176973932	0	0
peak_100932	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_100933	0	0	0	0	0	0.776145176973932	0	0
peak_100934	0	0	0	0	0	0.776145176973932	0	0
peak_100935	0	0	0	0	0	0	0	0.659955311222994
peak_100936	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_100937	0	0	0	2.91602228432661	0	0.776145176973932	0.717594443942245	0
peak_100938	0	0	0	0	0	1.55229035394786	0	0
peak_100939	0	0	0	0	0	0	0.717594443942245	0
peak_10094	0	0	0	2.91602228432661	0	0	0.717594443942245	0
peak_100940	0	0	0	0	0	0.776145176973932	0	0
peak_100941	0	0	0	0	0	0.776145176973932	0	0
peak_100942	0	1.17917497231001	0	0	0	1.55229035394786	0	0
peak_100943	0	0	0	0	0	0	0	0.659955311222994
peak_100944	0	0	0	0	0	0	0.717594443942245	0
peak_100945	0	0	0	0	0	1.55229035394786	0	0
peak_100946	0	0	0	0	0	0.776145176973932	0	0
peak_100947	0	0	0	0	0	0.776145176973932	0	0
peak_100948	0	0	0	0	3.6845914957269	0	0	0
peak_100949	0	0	0	0	0	1.55229035394786	0	0
peak_10095	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_100950	0	0	0	0	0	0.776145176973932	0	0
peak_100951	0	0	0	0	0	0	0.717594443942245	0
peak_100952	0	0	0	0	0	0	0.717594443942245	0
peak_100953	0	0	0	0	0	0	0	0.659955311222994
peak_100954	0	0	0	0	0	0	0.717594443942245	0
peak_100955	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_100956	0	0	0	0	2.76344362179517	0	0	0
peak_100957	0	0	0	0	0	0	0.717594443942245	0
peak_100958	0	0	0	0	0	0	0	0.659955311222994
peak_100959	0	0	0	0	0	0	0.717594443942245	0
peak_10096	0	0	0	0	0	0.776145176973932	0	0
peak_100960	0	0	0	0	0	0	0	0.659955311222994
peak_100961	0	0	0	0	0	0	0	0.659955311222994
peak_100962	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_100963	0	0	0	0	0	0	0.717594443942245	0
peak_100964	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_100965	0	0	0	0	0	0	0	0.659955311222994
peak_100966	0	0	0	0	0	0.776145176973932	0	0
peak_100967	0	0	0	0	0	0.776145176973932	0	0
peak_100968	0	0	0	0	0	0	0.717594443942245	0
peak_100969	0	0	0	0	0	0	0.717594443942245	0
peak_10097	0	0	0	0	0	0	0.717594443942245	0
peak_100970	0	0	0	0	0	0.776145176973932	0	0
peak_100971	0	0	0	0	0	1.55229035394786	0	0
peak_100972	0	0	0	0	0	0.776145176973932	0	0
peak_100973	0	0	0	0	0	0	0.717594443942245	0
peak_100974	0	0	0	0	0	0	0	0.659955311222994
peak_100975	0	0	0	0	0.921147873931724	0	0	1.31991062244599
peak_100976	0	0	0	0	0	0	0	0.659955311222994
peak_100977	0	0	0	0	0	0	0.717594443942245	0
peak_100978	0	0	0	0	0	0.776145176973932	0	0
peak_100979	0	0	0	1.4580111421633	0.921147873931724	0	0.717594443942245	0
peak_10098	0	0	0	0	0	0.776145176973932	0	0
peak_100980	0	0	0	0	0	0.776145176973932	0	0
peak_100981	0	0	0	0	0	0	0	0.659955311222994
peak_100982	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_100983	0	0	0	0	0	0	0	0.659955311222994
peak_100984	0	0	0	0	0	0	0.717594443942245	0
peak_100985	0	0	0	0	0	0.776145176973932	0	0
peak_100986	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100987	0	0	0	0	0	0	0.717594443942245	0
peak_100988	0	0	0	0	0	0	0	0.659955311222994
peak_100989	0	0	0	0	0	0	0.717594443942245	0
peak_10099	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_100990	0	0	0	0	0	0	0	0.659955311222994
peak_100991	0	0	0	0	0	0	0.717594443942245	0
peak_100992	0	0	0	0	0	0	0	0.659955311222994
peak_100993	0	0	0	0	0	0.776145176973932	0	0
peak_100994	0	0	0	0	0	0	0	0
peak_100995	0	0	0	0	0	0	0	0
peak_100996	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_100997	0	0	0	0	0	0	0.717594443942245	0
peak_100998	0.919198308727221	0	0	0	0	0	0.717594443942245	0
peak_100999	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101	0	0	0	0	1.84229574786345	0.776145176973932	0.717594443942245	0
peak_1010	0	0	0	0	0	0.776145176973932	0	0
peak_10100	0	0	0	0	0	0.776145176973932	0	0
peak_101000	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_101001	0	0	0	0	0	0	0	0.659955311222994
peak_101002	0	0	0	0	0	0	0	0.659955311222994
peak_101003	0	0	0	0	0	0.776145176973932	0	0
peak_101004	0	0	0	0	0	0.776145176973932	0	0
peak_101005	0	0	0	0	2.76344362179517	0	0.717594443942245	0
peak_101006	0	0	0	0	0	0	0.717594443942245	0
peak_101007	0	0	0	0	0	0	0.717594443942245	0
peak_101008	0	1.17917497231001	0	0	0	0	1.43518888788449	0
peak_101009	0	0	0	0	0	0	0.717594443942245	0
peak_10101	0	0	0	0	0	0	0	0.659955311222994
peak_101010	0	0	0	0	0	0.776145176973932	0	0
peak_101011	0	0	0	0	0	0	0.717594443942245	0
peak_101012	0	0	0	0	0	0	0.717594443942245	0
peak_101013	0	0	0	0	0	0	0.717594443942245	0
peak_101014	0	0	0	2.91602228432661	0	0	0.717594443942245	0
peak_101015	0	0	0	0	0	0	0.717594443942245	0
peak_101016	0.919198308727221	0	0	0	0	0	0.717594443942245	0
peak_101017	0	0	0	0	0	0	0	0.659955311222994
peak_101018	0	0	0	0	0	0	0.717594443942245	0
peak_101019	0	0	0	0	0	0	0.717594443942245	0
peak_10102	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101020	0	0	0	0	0	0	0.717594443942245	0
peak_101021	0	0	0	0	0	0.776145176973932	0	0
peak_101022	0	1.17917497231001	0	0	0	0	0.717594443942245	0
peak_101023	0	0	0	0	0	0	1.43518888788449	0
peak_101024	0	0	0	0	0	0	1.43518888788449	0
peak_101025	0	0	0	0	0	0	0.717594443942245	0
peak_101026	0	0	0	0	0	0.776145176973932	0	0
peak_101027	0	0	0	0	0	0	0	0.659955311222994
peak_101028	0	0	0	0	0	0	0.717594443942245	0
peak_101029	0	0	0	0	0	0	0.717594443942245	0
peak_10103	0	0	0	0	0	0	0	0.659955311222994
peak_101030	0	0	0	0	0.921147873931724	0	0.717594443942245	0
peak_101031	0	0	0	0	0	0	0.717594443942245	0
peak_101032	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101033	0	0	0	0	0	0	1.43518888788449	0
peak_101034	0	0	0	0	0	0	0.717594443942245	0
peak_101035	0	0	0	0	0	0.776145176973932	0	0
peak_101036	0	0	0	1.4580111421633	0	0	0	0
peak_101037	0	0	0	0	0	0	0	0
peak_101038	0	0	0	0	0	0	0	0.659955311222994
peak_101039	0	0	0	0	0	0	0.717594443942245	0
peak_10104	0	0	0	0	0	0	0	0.659955311222994
peak_101040	0	0	0	0	0	0	0	0.659955311222994
peak_101041	0	1.17917497231001	0	0	0	0	0	2.63982124489198
peak_101042	0	0	0	0	0	0	0	0.659955311222994
peak_101043	0.919198308727221	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101044	0	0	0	0	0	0	0	0.659955311222994
peak_101045	0	0	0	0	0	0	0	0.659955311222994
peak_101046	0	0	0	0	0	0	0	0.659955311222994
peak_101047	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101048	0	0	0	0	0	0	0.717594443942245	0
peak_101049	0	0	0	0	0	0.776145176973932	0	0.659955311222994
peak_10105	0	0	0	0	0	0	0	0.659955311222994
peak_101050	0	0	0	0	0	0	0	1.31991062244599
peak_101051	0	0	0	0	0	0	0	0.659955311222994
peak_101052	0	0	0	0	0	0	0	0.659955311222994
peak_101053	0	0	0	0	0	0	0	0
peak_101054	0	0	0	0	0	0	0	0
peak_101055	0	0	0	0	0	0	0	0.659955311222994
peak_101056	0	0	0	0	0	0	0	0.659955311222994
peak_101057	0	0	0	0	0	0	0.717594443942245	0
peak_101058	0	1.17917497231001	0	0	0	0	0.717594443942245	0
peak_101059	0	0	0	0	0	0.776145176973932	0	0
peak_10106	0	0	0	0	0	0	0.717594443942245	0
peak_101060	0	0	0	0	0	0	0.717594443942245	0
peak_101061	0	0	0	0	0	0	0.717594443942245	0
peak_101062	0	0	0	0	0	0	0	0.659955311222994
peak_101063	0	0	0	0	0.921147873931724	1.55229035394786	0	0
peak_101064	0	0	0	0	0	0	0	0.659955311222994
peak_101065	0	0	0	0	0	0.776145176973932	0	0
peak_101066	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_101067	0	0	0	0	0	0.776145176973932	0	0
peak_101068	0	0	0	0	0	0.776145176973932	0	0
peak_101069	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_10107	0	0	0	0	0	0	0.717594443942245	0
peak_101070	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101071	0	0	0	0	0	0	0.717594443942245	0
peak_101072	0	0	0	0	0	0	0.717594443942245	0
peak_101073	0	0	0	0	0	0	0.717594443942245	0
peak_101074	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101075	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101076	0	0	0	0	0	0	0	0.659955311222994
peak_101077	0	0	0	0	0	0	0	0.659955311222994
peak_101078	0	0	0	0	0	0.776145176973932	0	0
peak_101079	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_10108	0	1.17917497231001	0	0	0	0	0	1.31991062244599
peak_101080	0	0	0	0	0	0	0.717594443942245	0
peak_101081	0	0	0	0	0	0	0.717594443942245	0
peak_101082	0	0	0	0	0	0	0	0.659955311222994
peak_101083	0	0	0	0	0	0	0	0.659955311222994
peak_101084	0	0	0	0	0	0	0	0.659955311222994
peak_101085	0	0	0	0	0	0.776145176973932	0	0
peak_101086	0	0	0	0	0	0.776145176973932	0	0
peak_101087	0	0	0	0	0	0	0.717594443942245	0
peak_101088	0	0	0	0	0	0	0	0.659955311222994
peak_101089	0	0	0	0	0	0.776145176973932	0	0
peak_10109	0	0	0	0	0	0	1.43518888788449	0
peak_101090	0	0	0	0	0	0	0.717594443942245	0
peak_101091	0	0	0	0	0	0	0	0.659955311222994
peak_101092	0	0	0	0	0	0	0	1.31991062244599
peak_101093	0	0	0	0	0	0	0	0.659955311222994
peak_101094	0	0	0	0	0	0	0.717594443942245	0
peak_101095	0	0	0	0	0	0.776145176973932	0	0
peak_101096	0	0	0	0	0	0	0	1.31991062244599
peak_101097	0	0	0	0	0	0	0.717594443942245	0
peak_101098	0	0	0	0	0	0	0	0
peak_101099	0	0	0	0	0	0	0	0
peak_1011	0	0	0	0	1.84229574786345	0	0	0
peak_10110	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101100	0	0	0	0	0	0.776145176973932	0	0
peak_101101	0	0	0	0	0	0	0.717594443942245	0
peak_101102	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101103	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101104	0	0	1.49556127951153	0	0	1.55229035394786	0	0
peak_101105	0	0	0	0	0	0	0	0
peak_101106	0	0	0	0	0	0	0	0
peak_101107	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101108	0	0	0	0	0	0.776145176973932	0	0
peak_101109	0	0	0	0	0	0	2.87037777576898	0
peak_10111	0	0	0	0	0	0	1.43518888788449	0.659955311222994
peak_101110	0	0	0	0	0	0	0.717594443942245	0
peak_101111	0	0	0	0	0	0	0.717594443942245	0
peak_101112	0	0	0	0	0	0	0	0.659955311222994
peak_101113	0	0	0	0	0	0	0	1.31991062244599
peak_101114	0	0	0	1.4580111421633	0.921147873931724	0	0	0.659955311222994
peak_101115	0	0	0	0	0	0	0	0.659955311222994
peak_101116	0	0	0	0	0	0.776145176973932	0	0
peak_101117	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101118	0	0	0	0	0	0.776145176973932	0	0
peak_101119	0	0	0	0	0	0.776145176973932	0	0
peak_10112	0	0	0	0	0	0	1.43518888788449	0
peak_101120	0	0	0	0	0	0.776145176973932	0	0
peak_101121	0	0	0	0	0	0	0	0.659955311222994
peak_101122	0	0	0	0	0	0	0	0.659955311222994
peak_101123	0	0	0	0	0	0.776145176973932	0	0
peak_101124	0	0	0	0	0	0.776145176973932	0	0
peak_101125	0	0	0	0	0	0.776145176973932	0	0
peak_101126	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101127	0	0	0	0	0	0.776145176973932	0	0
peak_101128	0	0	0	0	0	0.776145176973932	0	0
peak_101129	0	0	0	0	0	0	0.717594443942245	0
peak_10113	0	0	0	0	0	0.776145176973932	0	0.659955311222994
peak_101130	0	0	0	2.91602228432661	0	0	1.43518888788449	0
peak_101131	0	0	0	0	0	0	0	0.659955311222994
peak_101132	0	1.17917497231001	0	0	0	0	0.717594443942245	0
peak_101133	0	0	0	0	0	0	0.717594443942245	0
peak_101134	0	1.17917497231001	0	2.91602228432661	0	0	1.43518888788449	0
peak_101135	0	0	0	0	0	0	0.717594443942245	0
peak_101136	0	0	0	0	0	0	0.717594443942245	0
peak_101137	0	0	0	1.4580111421633	0	0	1.43518888788449	0
peak_101138	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101139	0	0	0	0	0	0	0.717594443942245	0
peak_10114	0	0	0	1.4580111421633	0	0	1.43518888788449	0
peak_101140	0	0	0	0	0	0	0.717594443942245	0
peak_101141	0	0	0	0	0	0	0	0.659955311222994
peak_101142	0	0	0	1.4580111421633	0	0	0	1.31991062244599
peak_101143	0	0	0	0	0	0	0.717594443942245	0
peak_101144	0	0	0	0	0	0	0.717594443942245	0
peak_101145	0	0	0	0	0	0	0	1.31991062244599
peak_101146	0	0	0	0	0	0.776145176973932	0	0
peak_101147	0	0	0	2.91602228432661	0	0	0.717594443942245	0
peak_101148	0	0	0	0	0	0	0.717594443942245	0
peak_101149	0	0	0	0	0	0.776145176973932	0	0
peak_10115	0	0	0	0	0	0	0	0.659955311222994
peak_101150	0	0	0	0	0	0	0.717594443942245	0
peak_101151	0	0	0	0	0	0	0.717594443942245	0
peak_101152	0	0	0	0	0	0	0	0.659955311222994
peak_101153	0	0	0	0	0	0	0.717594443942245	0
peak_101154	0	0	0	0	0	0	0	0.659955311222994
peak_101155	0	0	0	0	0	3.88072588486966	0	0
peak_101156	0	0	0	0	0	0.776145176973932	0	0
peak_101157	0	0	0	0	0	0	0	0.659955311222994
peak_101158	0	0	0	0	0	0	0.717594443942245	0
peak_101159	0	0	0	1.4580111421633	0.921147873931724	0	0.717594443942245	0
peak_10116	0	0	0	0	0	0.776145176973932	0	0
peak_101160	0	0	0	0	0	0.776145176973932	0	0
peak_101161	0	0	0	0	0	0.776145176973932	0	0
peak_101162	0	0	0	0	0	1.55229035394786	0	0
peak_101163	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101164	0	0	0	0	0	0.776145176973932	0	0
peak_101165	0	0	0	0	0	0	1.43518888788449	0
peak_101166	0	0	0	0	0	0	0.717594443942245	0
peak_101167	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101168	0	0	0	0	0	0.776145176973932	0	0
peak_101169	0	0	0	0	0	0	1.43518888788449	0
peak_10117	0	2.35834994462003	0	1.4580111421633	0	0	1.43518888788449	0.659955311222994
peak_101170	0	0	0	0	0	0.776145176973932	0	0
peak_101171	0	0	0	0	0	0.776145176973932	0	0
peak_101172	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101173	0	0	0	0	0	0	0	0
peak_101174	0	0	0	0	0	0	0	0
peak_101175	0	0	0	0	0	0	0	1.31991062244599
peak_101176	0	0	0	0	0	0.776145176973932	0	0
peak_101177	0	0	0	0	0	0	0.717594443942245	0
peak_101178	0	0	0	0	0	0	0	0.659955311222994
peak_101179	0	0	0	0	0	0	0	0.659955311222994
peak_10118	0	0	0	0	0	0	0.717594443942245	0
peak_101180	0	0	0	0	0	0	0	0.659955311222994
peak_101181	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101182	0	0	0	0	0	0	0	0.659955311222994
peak_101183	0	0	0	0	0	0.776145176973932	0	0
peak_101184	0	0	0	0	0	0	0.717594443942245	0
peak_101185	0	0	0	0	0	0	0	0.659955311222994
peak_101186	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101187	0.919198308727221	0	0	0	0	1.55229035394786	0	0
peak_101188	0	0	0	0	0	0.776145176973932	0	0
peak_101189	0	0	0	0	0	1.55229035394786	0	0
peak_10119	0	0	0	0	0.921147873931724	0	0.717594443942245	0
peak_101190	0	0	0	0	0	0	1.43518888788449	0
peak_101191	0	0	0	0	0	0	0.717594443942245	0
peak_101192	0	0	0	0	0	0	0.717594443942245	0
peak_101193	0	0	0	0	0	0.776145176973932	0	0
peak_101194	0	0	0	0	0	0.776145176973932	0	0
peak_101195	0	0	0	0	0	0	0.717594443942245	0
peak_101196	0	0	0	0	0	0	0.717594443942245	0
peak_101197	0	0	0	0	0.921147873931724	0	0.717594443942245	1.31991062244599
peak_101198	0	0	0	0	0	0	0.717594443942245	0
peak_101199	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_1012	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_10120	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_101200	0	0	0	0	0	1.55229035394786	0	0
peak_101201	0	0	0	0	0	0.776145176973932	0	0
peak_101202	0	0	0	0	0	0.776145176973932	0	0
peak_101203	0	0	0	0	0	0.776145176973932	0	0
peak_101204	0	0	0	0	0	3.88072588486966	0	0
peak_101205	0	0	0	0	0	0	0.717594443942245	0
peak_101206	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101207	0	0	0	0	0	0	0	0
peak_101208	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101209	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_10121	0	1.17917497231001	0	0	1.84229574786345	0	0	0
peak_101210	0	0	0	0	0	0.776145176973932	0	0
peak_101211	0	0	0	0	0	0	0.717594443942245	0
peak_101212	0	0	0	0	0	0	0	0.659955311222994
peak_101213	0	0	0	0	0	0	0	0.659955311222994
peak_101214	0	0	0	0	0	0	0	1.97986593366898
peak_101215	0	0	0	0	0	0	0	0.659955311222994
peak_101216	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101217	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_101218	0.919198308727221	0	0	0	0	0	0	0.659955311222994
peak_101219	0	1.17917497231001	0	0	0	0	0	0.659955311222994
peak_10122	0	0	0	0	0	0	0.717594443942245	0
peak_101220	0	0	0	0	0	0	0	0.659955311222994
peak_101221	0.919198308727221	0	0	0	0	0	0.717594443942245	0.659955311222994
peak_101222	0	0	0	0	0	0.776145176973932	0	0
peak_101223	0	0	0	0	0	0	0.717594443942245	0
peak_101224	0	0	0	0	0	0	0	0.659955311222994
peak_101225	0	0	0	0	0	0.776145176973932	0	0
peak_101226	0	0	0	0	0	0	0.717594443942245	0
peak_101227	0	0	0	0	0	0	0	0.659955311222994
peak_101228	0	0	0	0	0	0.776145176973932	0	0
peak_101229	0	0	0	0	0	0	0	0.659955311222994
peak_10123	0	0	0	0	0	1.55229035394786	0	0
peak_101230	0	0	0	0	0	0	1.43518888788449	0.659955311222994
peak_101231	0	0	0	0	0	0	0.717594443942245	0
peak_101232	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101233	0	0	0	0	0	0	2.15278333182673	0
peak_101234	0	0	0	0	0	0	0.717594443942245	0
peak_101235	0	0	0	0	0	0	0.717594443942245	0
peak_101236	0	0	0	0	0	0	0.717594443942245	0
peak_101237	0	0	0	0	0	0	0	1.31991062244599
peak_101238	0	0	0	0	0	0	0	0.659955311222994
peak_101239	0	0	0	0	0	0	0	0.659955311222994
peak_10124	0	0	0	0	0	0	0.717594443942245	0
peak_101240	0	0	0	0	0	0	0.717594443942245	0
peak_101241	0	0	0	0	0	0.776145176973932	0	0
peak_101242	0	0	0	0	0	0	0.717594443942245	0
peak_101243	0	0	0	0	0	0	0.717594443942245	0
peak_101244	0	0	0	0	0	0	0.717594443942245	0
peak_101245	0	0	0	0	0	0	0.717594443942245	0
peak_101246	0	0	0	0	0	0	0.717594443942245	0
peak_101247	0	0	0	0	0	0.776145176973932	0	0
peak_101248	0	0	0	0	0	0	0.717594443942245	0
peak_101249	0	0	0	0	0	0.776145176973932	0	0
peak_10125	0	0	0	0	0	0.776145176973932	0	0
peak_101250	0	0	0	0	0	0	0	0.659955311222994
peak_101251	0	0	0	0	0	0	0	0.659955311222994
peak_101252	0	0	0	0	0	0	0	0.659955311222994
peak_101253	0	0	0	0	0	0	0	0.659955311222994
peak_101254	0	0	0	0	0	0	0	0.659955311222994
peak_101255	0	0	0	0	0	0	0.717594443942245	0
peak_101256	0	0	0	0	0	0	0	0
peak_101257	0	0	0	0	0	0	0	0
peak_101258	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101259	0	0	0	0	0	0	0	0.659955311222994
peak_10126	0	0	0	0	0	0	0	0.659955311222994
peak_101260	0	0	0	0	0	0.776145176973932	0	0
peak_101261	0	0	0	0	0	0	0.717594443942245	0
peak_101262	0	0	0	1.4580111421633	0	0	0	0
